est_diameter_min,est_diameter_max,relative_velocity,miss_distance,absolute_magnitude,hazardous
0.4041615334,0.9037326626,61901.3519305862,55902748.62400601,19.09,True
0.1925550782,0.4305662442,53704.551801975496,21708723.301333327,20.7,True
0.0892390578999999,0.1995445996,110888.25883526992,72516017.94776253,22.37,False
0.0506471458999999,0.1132504610999999,18390.0299714066,30830530.39268744,23.6,False
1.6089960450999998,3.5978245324,49778.02883945769,61241138.98085319,16.09,True
0.2914439045,0.6516883822,130441.6283602842,67715577.8214082,19.8,True
0.3635423218,0.284910942017317,89147.20656559971,39353868.51234489,19.32,True
0.1881719895,0.42076536,27394.7556194224,15014034.867769605,20.75,True
0.1756123185,0.3926810818,57602.1799428358,32238149.873721074,20.9,True
0.1724070324,0.3855138443,113709.0496847324,47432406.95601603,20.94,True
0.02658,0.0594346868,56926.428637487,60683252.09654184,25.0,False
0.0152951935,0.0342010925,43403.9104366949,1399516.841520401,26.2,False
0.1394938228999999,0.3119176705,50109.1509946691,8150242.707373599,21.4,True
0.3346223745,0.7482383761,81424.7217152107,50221302.13709056,19.5,True
0.0880146521,0.1968067451,33777.2631039272,53372443.11500761,22.4,False
0.0116025908,0.0259441818,52989.1301496359,53107550.13667904,26.8,False
0.0031956189,0.007145621,40897.2382465644,11575932.114063274,29.6,False
0.2424124811,0.5420507863,44357.59748238981,3241033.799447723,23.52665299716035,True
0.0175612318,0.0392681082,25345.7739461156,31105716.138305835,25.9,False
0.0121494040999999,0.0271668934,29284.8395559682,9009927.422075937,26.7,False
0.0101054342,0.0225964377,30050.6092252888,16343724.345343929,27.1,False
0.02658,0.0594346868,42937.6286631874,53085639.56888544,25.0,False
0.2016299194,0.4508582062,59368.0878980683,73075616.60570136,20.6,True
0.1899131235,0.4246586539,120377.19739339188,38737674.33230277,20.73,True
0.0490405098,0.1096579137,22116.690410299703,25947397.60524531,23.67,False
0.1460679643,0.3266178973999999,76445.1714569155,65547834.00011461,21.3,True
0.5303407232999999,1.1858779086,76263.2565351221,53114075.20681398,18.5,True
0.1243240006,0.2779969164999999,37687.1369321538,61989340.77478837,21.65,True
0.1394938228999999,0.3119176705,23360.719327492203,68889303.1420268,21.4,True
0.0361871997,0.0809170384,12576.912204671102,24294349.81842177,24.33,False
0.1108038821,0.2477650126,47751.582946488095,7150695.6528551215,21.9,True
0.022108281,0.0494356193,52983.960923343206,2182215.290926321,25.4,False
0.0305179233,0.0682401509,33691.7139125241,23063680.278024685,24.7,False
0.1925550782,0.4305662442,51868.4128075865,74050052.32631929,20.7,False
0.0167708462,0.0375007522,22261.335961649704,4429674.955212121,26.0,False
0.1838886721,0.411187571,30721.776624809903,57999514.25485917,20.8,False
0.1529519352999999,0.3420109247,81896.6713375188,27920775.0026812,21.2,True
0.1272198785,0.2844722965,55834.9492989532,33278673.59496678,21.6,True
0.1160259082,0.2594418179,77529.680470084,70236841.99417868,21.8,True
0.1925550782,0.4305662442,30556.8374323614,67272111.9600308,20.7,True
0.058150704,0.130028927,77194.79288988981,37825484.729574,23.3,False
0.1838886721,0.411187571,95484.540816337,71214712.09293735,20.8,False
0.0034084347,0.0076214917,38567.1823920655,18506423.053270686,29.46,False
0.058150704,0.130028927,44592.2079643937,49499993.22312996,23.3,False
0.5064714588,1.1325046106,30986.0488641536,64192666.55417995,18.6,True
0.058150704,0.130028927,88643.9154550183,38916052.58852272,23.3,False
0.1214940408,0.2716689341,35653.9036265801,31010104.609079104,21.7,True
0.160160338,0.3581294029999999,24309.9918185738,46327450.893609,21.1,False
0.1338304618,0.2992540101,45599.3913696613,23768539.29052179,21.49,True
0.0152951935,0.0342010925,23040.3786493629,2586531.255086632,26.2,False
0.0555334912,0.1241766613,58628.162269025306,35827756.314452045,23.4,False
0.0242412481,0.0542050786,65219.4619119295,43198273.5757696,25.2,False
0.0133215566999999,0.0297879063,69345.56011347071,64847003.86769363,26.5,False
0.1108038821,0.2477650126,59324.1865112437,3893007.646132843,21.9,True
0.1214940408,0.2716689341,106175.659410446,24938539.23522293,21.7,True
0.0127219879,0.0284472297,61419.543645137404,58869850.5772621,26.6,False
0.2658,0.5943468684000001,76321.2206416723,56203108.26535419,20.0,True
0.3602093457999999,0.8054525833,114961.43967630233,28031175.83717528,19.34,True
0.1058168859,0.2366137501,25089.3359984946,33305444.268441364,22.0,False
0.1925550782,0.4305662442,103875.9564725618,61044630.55485368,20.7,True
0.0366906138,0.0820427065,100967.3726233367,68100526.38156489,24.3,False
0.1203801767,0.2691782583,56102.6330808617,53207966.49517379,21.72,False
0.0242412481,0.0542050786,25079.32125853189,56718813.93584885,25.2,False
0.0175612318,0.0392681082,27574.4832204012,7011716.583742823,25.9,False
0.3895426161,0.8710437698000001,64620.0581946754,40502575.29462172,19.17,True
0.1864468182999999,0.41690776,77484.4983468716,42032834.58588881,20.77,True
0.0608912622,0.1361570015,67135.1612244948,47988317.33830915,23.2,False
0.1237527837,0.2767196367,10969.0242118305,48733274.65363978,21.66,False
0.160160338,0.3581294029999999,48662.7913249546,6847244.70616148,21.1,True
0.1925550782,0.4305662442,153456.290782767,73246726.52972905,20.7,True
0.1010543415,0.2259643771,54427.187590924696,68498969.8514188,22.1,False
0.2016299194,0.4508582062,57781.62174951941,52743892.01626541,20.6,False
0.0366906138,0.0820427065,49876.0269600038,49926279.41471442,24.3,False
0.022108281,0.0494356193,35830.5557374867,6393206.075160984,25.4,False
0.1838886721,0.411187571,60204.703681373,62670799.29950561,20.8,True
0.5527833794,1.2360612132,6678.580999517901,41486002.89441174,18.41,False
0.0056827031999999,0.0127069107,63481.592684489406,46824271.16443721,28.35,False
0.5451989071,1.2191018176,32251.1965932027,11715835.27913814,18.44,True
0.3503926411,0.7835017643000001,64793.5677084254,65885882.92491634,19.4,True
0.0275775053,0.0616651765,34048.6562512758,14239203.68058826,24.92,False
0.1677084622,0.3750075218,94855.9363292884,62067908.52892728,21.0,True
0.1108038821,0.2477650126,65085.9331969555,65237079.96964353,21.9,True
0.1740022951,0.38908096,48538.8774619297,64052292.17077438,20.92,True
0.1332155667,0.2978790628,105112.45558381607,53933548.26837669,21.5,True
0.022108281,0.0494356193,25167.019634393106,6869300.488607487,25.4,False
0.0876102615,0.1959025002,84062.5110632948,70229074.24445723,22.41,False
0.1788771952,0.3999815682,53839.0965431891,48470710.65983073,20.86,True
0.1669379118,0.3732845186999999,65823.6752454416,55932934.64677226,21.01,True
0.2550086879,0.5702167609000001,121763.5000472747,68248055.73189683,20.09,True
0.0127219879,0.0284472297,52881.0679357063,849469.753264702,26.6,False
0.004411182,0.0098637028,100351.7660063358,61573394.84781746,28.9,False
0.2200670271,0.4920848322,61982.0793173095,31501246.30931977,20.41,True
0.4290965043999999,0.9594889528,48066.00370066274,48774645.54067403,18.96,True
0.3503926411,0.7835017643000001,46162.906477331,46145764.87888548,19.4,True
0.2101623793,0.4699373665,53372.5768026684,56569619.62106296,20.51,True
0.4411181999999999,0.9863702813,108421.4720007486,33302137.57208267,18.9,False
0.1260535197,0.2818642388,110643.8699749208,30971708.65520725,21.62,True
4.1357566488,9.2478330051,48724.6364241412,7066521.314623713,14.04,True
0.3789264984,0.8473054089000001,41005.9927600654,9474470.276955498,19.23,True
0.0334622374,0.0748238376,57974.531656124906,6601914.132660047,24.5,False
0.0175612318,0.0392681082,64987.9678948831,5058492.05392697,25.9,False
0.1460679643,0.3266178973999999,38900.107709753,12696771.042167362,21.3,True
0.5230641758,1.1696070537,70082.757061938,41270602.112444825,18.53,True
0.1394938228999999,0.3119176705,40710.01259075,41350022.3949253,21.4,True
0.0192555078,0.0430566244,52845.1449231488,64090477.14677018,25.7,False
0.5553349115999999,1.2417666126,116910.3670534246,24447932.152890284,18.4,True
0.3424167307999999,0.7656670868000001,70831.5965439584,46599237.13235016,19.45,True
0.4576726672,1.0233871954,75744.8056926187,55358154.90170436,18.82,True
0.2101623793,0.4699373665,37399.5560657884,27952191.88680224,20.51,True
0.3051792326,0.6824015094,23834.410020293,69276297.15386002,19.7,False
0.0537718498,0.1202375114,12270.7768642425,40527206.13512361,23.47,False
0.2796114661,0.6252302453999999,106761.7626709252,40509741.81050364,19.89,False
0.2016299194,0.4508582062,46887.4524629347,62585770.51807992,20.6,False
0.0245784775,0.0549591464,28529.9957512621,2727700.6314929617,25.17,False
0.0840533401999999,0.1879489824,31063.0698445614,52725657.53189111,22.5,False
0.0802703167,0.1794898848,17722.8081604295,17756274.37769553,22.6,False
0.4836764882,1.0815335068,22521.3654977907,65464008.4642769,18.7,False
0.4661814374,1.0424133839,64661.0410697904,64125330.06956831,18.78,True
0.1058168859,0.2366137501,56298.4520809064,54022931.43988385,22.0,True
0.1272198785,0.2844722965,47858.999301363205,33690715.032490484,21.6,True
0.160160338,0.3581294029999999,114134.8866746008,24880297.2539222,21.1,True
0.3669061375,0.8204270649,58879.50340627151,36670274.35941636,19.3,True
0.1209358264,0.2704207287,70454.49306290281,13441797.02292032,21.71,True
0.0305179233,0.0682401509,30049.157539956297,3952513.071204447,24.7,False
0.0133215566999999,0.0297879063,31154.478091435,8475078.849101184,26.5,False
1.4208720673,3.1771665298,69339.6593033688,65753956.04899371,16.36,False
0.2016299194,0.4508582062,48066.00370066274,49821468.31959268,20.6,True
0.1979497587,0.4426291165,42222.4650920002,34327355.48645506,20.64,True
0.1272198785,0.2844722965,46447.3769272607,21050517.551459104,21.6,False
0.0350392641,0.0783501764,59064.3267070813,56519127.96133183,24.4,False
0.0113384836,0.0253536200999999,42545.4651802098,49097197.57724309,26.85,False
0.1123453176999999,0.2512117673,57012.2366377367,63802415.34792322,21.87,False
0.4859090375,1.0865256386,111556.5612889248,57338015.94562498,18.69,True
0.0542693946,0.1213500553999999,52643.0979343357,6333277.751870678,23.45,False
0.4661814374,1.0424133839,77769.0116228848,47096776.26582307,18.78,False
0.0506471458999999,0.1132504610999999,43087.8331843621,35687962.58021909,23.6,False
0.2809020939,0.6281161771,51753.9728040055,13636336.800789764,19.88,True
0.1756123185,0.3926810818,30663.3016647157,16530333.31181362,20.9,True
0.1460679643,0.3266178973999999,99773.3546729453,74120569.75532009,21.3,True
0.0192555078,0.0430566244,24295.9988422927,17784357.20400746,25.7,False
0.0058150704,0.0130028927,41392.266390702,150200.644697591,28.3,False
0.0506471458999999,0.1132504610999999,25307.2759858104,34556657.88984832,23.6,False
0.02658,0.0594346868,51800.485433508,34686054.16820203,25.0,False
1.0012786977,2.2389272325,25510.8108573048,9855105.90060054,17.12,True
0.1684825693,0.3767384779,49109.5497108834,7474576.9712176435,20.99,True
0.0334622374,0.0748238376,21389.7943529821,16012519.448295765,24.5,False
0.0253837029,0.0567596853,41362.8752257546,11579752.709024996,25.1,False
0.5064714588,1.1325046106,56166.2312440799,10222514.78369017,18.6,True
0.0360209346,0.0805452583,79109.11751093781,32266587.60601979,24.34,False
0.0530340723,0.1185877909,62369.2523520972,57997772.98053173,23.5,False
0.2561857545,0.5728487619,63717.6018768084,31745820.86006558,20.08,True
0.2954982931,0.6607542706,58213.0480505411,4599237.079837657,19.77,True
0.0060891262,0.0136157002,41461.92496567661,47425014.66702871,28.2,False
0.1988634532,0.4446721997,47782.6491643182,43901213.38223269,20.63,False
0.0965061469999999,0.2157943048,52686.2953057136,55220918.52809926,22.2,True
0.4079011939999999,0.912094798,61374.1721002103,37056012.27273413,19.07,True
0.1394938228999999,0.3119176705,48947.14119855349,59502674.49036725,21.4,False
0.0421264611,0.0941976306,53581.8938582063,4537003.079375975,24.0,False
0.185590173,0.4149922428,25155.8697963762,24097003.74906877,20.78,False
0.930154254,2.0798881414,42799.2984377636,27224693.15153337,17.28,False
1.2839702958,2.8710448625,91075.2025127868,52342392.92015805,16.58,True
0.2783267681,0.6223575734000001,136523.0144025986,62632918.90477314,19.9,True
0.0802703167,0.1794898848,63187.4429024645,63628163.01591766,22.6,False
0.0483676487999999,0.1081533507,56247.9967952032,49009402.32728685,23.7,False
0.0152951935,0.0342010925,27554.518270189103,2154732.950464574,26.2,False
0.1198270801,0.2679414966,70281.1565514346,38628781.36953936,21.73,True
0.6991252322,1.5632915441,66264.7073652958,62095690.45408349,17.9,False
0.0880146521,0.1968067451,65127.1301225388,72165439.12424365,22.4,False
0.2016299194,0.4508582062,28144.064523014506,56146068.48245634,20.6,True
0.2914439045,0.6516883822,39738.427239325,27810930.08883182,19.8,True
0.6376097899000001,1.4257388333,67935.453443662,34138694.979675554,18.1,False
0.1970402621,0.4405954204,112522.6890036317,67555714.2014937,20.65,False
0.0069912522999999,0.0156329154,55792.1345865559,62957412.3776197,27.9,False
0.0291443905,0.0651688382,66077.774640095,57234378.90954678,24.8,False
0.2848098313,0.6368541435,85953.58340429231,44808059.96239634,19.85,True
0.1407845434,0.3148038092,30476.459886989,48717813.54921762,21.38,True
0.0139493823,0.0311917671,39572.8797898904,2593381.55099095,26.4,False
0.1058168859,0.2366137501,60269.233043695,14753282.519126035,22.0,True
0.1226182113,0.2741826558,36696.35774363,71285800.44724923,21.68,False
0.0116025908,0.0259441818,59616.346397458,57051483.81491835,26.8,False
0.040230458,0.0899580388,54193.08732791621,21377255.874983106,24.1,False
0.0530340723,0.1185877909,93030.5961738936,72521879.74582127,23.5,False
0.0483676487999999,0.1081533507,13439.412739136598,26201547.58653451,23.7,False
0.0211132445,0.0472106499,96476.4385006457,44702380.31700117,25.5,False
0.0319561887,0.0714562102,53887.0394329265,71795580.72563064,24.6,False
0.0365220357,0.0816657545,25817.3936965176,59534900.23521159,24.31,False
0.5841911542,1.3062911326,21217.6887972382,51633969.87304628,18.29,False
0.3471802221,0.7763185770000001,39518.8308075884,34241958.305314705,19.42,True
0.1952337862,0.4365560173,56814.5406821702,49439819.63413178,20.67,True
0.0608912622,0.1361570015,18172.4778337238,74294552.00333117,23.2,False
1.6089960450999998,3.5978245324,154650.5602410265,71735437.56483923,16.09,True
0.1160259082,0.2594418179,35605.889470720496,73647792.80927895,21.8,True
0.003572358,0.0079880354,53045.7237941843,103420.882115833,29.358,False
0.1198270801,0.2679414966,75361.6667826364,11386408.921246834,21.73,True
0.0965061469999999,0.2157943048,31401.744435545697,73057972.80851676,22.2,False
0.3051792326,0.6824015094,37542.2671529194,28270861.649207786,19.7,True
0.1460679643,0.3266178973999999,69800.0418019138,62105595.01490066,21.3,False
0.7701139256,1.7220270881,35676.4376348183,44900840.9503248,17.69,True
0.7023522476999999,1.57050737,39405.3174808358,23419494.72779783,17.89,False
0.0483676487999999,0.1081533507,20786.2187023323,13916101.722249076,23.7,False
0.2210828104,0.4943561925999999,125637.2675426848,29298116.802333623,20.4,False
0.0366906138,0.0820427065,33848.534600967,12210456.221920757,24.3,False
0.3051792326,0.6824015094,55441.2012626581,23935073.150344275,19.7,True
0.2111324448,0.4721064988,115180.446641701,22190598.28119513,20.5,False
0.0088014652,0.0196806745,27701.419462436497,72090536.74231654,27.4,False
0.1272198785,0.2844722965,62920.9360217804,23703803.11608649,21.6,True
0.0766575574,0.1714115092,63362.274956064,28130808.94610207,22.7,False
0.063760979,0.1425738833,76420.3941689382,40305673.486063264,23.1,False
0.3080030213,0.6887156928,70327.0039060451,51476839.25661881,19.68,True
2.091967709,4.6777820041,75166.1098511274,50087437.81915356,15.52,False
0.1414343753,0.3162568776,70679.7328437554,66946078.21255493,21.37,True
0.3108529381,0.6950883006999999,79956.4084193581,17436914.84943099,19.66,True
0.6645917971,1.4860724357,40661.223719998,72050545.91059284,18.01,False
0.0080270317,0.0179489885,80703.0346904683,50255424.76796672,27.6,False
0.2140695896999999,0.4786741544,68124.1434745493,55780063.00690476,20.47,True
0.6173834404999999,1.3805113411,42034.0434737281,6156642.879308132,18.17,True
0.0384197891,0.0859092601,27358.923111735498,70609002.38985546,24.2,False
0.0699125232,0.1563291544,39501.485019472,15295334.27442065,22.9,False
0.0334622374,0.0748238376,38626.7199525677,34516731.77416317,24.5,False
0.0116561459,0.0260639347,25638.7780524232,72260833.06336848,26.79,False
0.1838886721,0.411187571,65812.5602768952,51353125.81239194,20.8,True
0.1113153296,0.2489086439,59695.2709857864,59327985.37746064,21.89,False
0.1529519352999999,0.3420109247,14867.1359320421,49792258.52764668,21.2,False
0.4004561582,0.8954471917,77865.36782287281,74767078.77685434,19.11,True
0.1434019235,0.320656449,56317.4159406725,59122826.67902521,21.34,True
0.7388477866,1.6521138758,56625.9779161656,52593107.25172462,17.78,True
0.4431543091,0.9909231597,79985.3199657383,64829111.93252206,18.89,True
